,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Has2Floor,HasBsmt
764,765,120,RL,30.0,9549,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,0.0,0.0,4,4,PConc,4,4,3,GasA,5,Y,SBrkr,1,0,1,1,2,5,6,Typ,1,4,Attchd,1995.0,Fin,2,481,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,4,2006,WD,Normal,12.506180941677357,2988,0,1
765,766,20,RL,75.0,14587,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,284.0,284.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,2,5,6,Typ,1,4,Attchd,2008.0,Fin,2,592,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,8,2008,New,Partial,12.484208043148733,3004,0,1
766,767,60,RL,80.0,10421,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,42.0,42.0,3,3,CBlock,4,3,1,GasA,3,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,Attchd,1988.0,Unf,2,496,3,3,Y,1,1,1,0,0,0,MnPrv,Shed,3,2010,WD,Normal,12.188422799337028,2694,1,1
767,768,50,RL,75.0,12508,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,4,3,2,GasA,5,Y,SBrkr,1,0,2,0,4,3,7,Mod,0,0,Attchd,1989.0,Unf,1,423,3,3,Y,1,0,1,0,0,0,No Fence,Shed,7,2008,WD,Normal,11.982935344196433,2733,1,1
768,769,20,RL,70.0,9100,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,8,Typ,1,4,Attchd,2004.0,Fin,2,484,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,12.28690580994122,3696,0,1
769,770,60,RL,47.0,53504,Pave,No Alley,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,603.0,603.0,5,3,PConc,4,3,4,GasA,5,Y,SBrkr,1,0,3,1,4,5,12,Mod,1,4,BuiltIn,2003.0,Fin,3,841,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,6,2010,WD,Normal,13.195615697878253,4929,1,1
770,771,85,RL,71.0,7252,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,4,3,3,GasA,3,Y,SBrkr,1,0,1,0,2,3,5,Typ,0,0,Detchd,1983.0,Unf,2,576,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,4,2009,WD,Normal,11.812296455066814,1716,0,1
771,772,20,RL,67.0,8877,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,2,2,1,GasA,3,Y,FuseF,0,0,1,0,2,3,6,Typ,0,0,Detchd,1951.0,Unf,2,396,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2006,COD,Normal,11.532737896139919,2056,0,1
772,773,80,RL,94.0,7819,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,0.0,0.0,3,3,CBlock,3,3,3,GasA,3,Y,SBrkr,1,0,1,0,3,3,6,Typ,1,3,Detchd,1976.0,Unf,2,672,3,3,Y,1,0,0,0,0,0,MnPrv,No Shed,3,2010,WD,Abnorml,11.580593459194764,2146,0,1
773,774,20,RL,70.0,10150,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,1.0,1.0,3,3,CBlock,3,3,1,GasA,5,Y,FuseA,0,0,1,0,2,3,5,Typ,0,0,Attchd,1958.0,RFn,1,275,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2007,COD,Normal,11.648338835562747,1824,0,1
774,775,20,RL,110.0,14226,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,375.0,375.0,4,3,PConc,4,3,3,GasA,4,Y,SBrkr,0,0,2,0,3,4,9,Typ,1,4,Attchd,2006.0,Fin,3,895,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,New,Partial,12.886643575525625,3908,0,1
775,776,120,RM,32.0,4500,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,320.0,320.0,3,3,PConc,5,3,1,GasA,5,Y,SBrkr,1,0,2,0,2,3,5,Typ,0,0,Attchd,1998.0,Fin,2,412,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,11.995357787034976,2408,0,1
776,777,20,RL,86.0,11210,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,240.0,240.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,0,3,4,7,Typ,0,0,Attchd,2005.0,RFn,3,865,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,New,Partial,12.308182383129823,3228,0,1
777,778,20,RL,100.0,13350,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,1,0,1,0,3,3,5,Typ,1,2,Attchd,1974.0,Unf,2,440,3,3,Y,1,0,0,0,0,0,MnPrv,No Shed,6,2006,WD,Normal,11.86710429621008,1758,0,1
778,779,90,RH,60.0,8400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,320.0,320.0,3,3,Slab,0,0,0,GasA,3,Y,SBrkr,0,0,2,0,4,3,10,Typ,2,3,Detchd,1977.0,Unf,2,630,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,10,2007,WD,Normal,11.87757552297847,2020,0,0
779,780,90,RL,78.0,10530,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,90.0,90.0,3,3,CBlock,4,3,4,GasA,3,Y,SBrkr,1,0,1,0,2,3,4,Typ,0,0,Attchd,1977.0,Unf,2,504,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,11.813037464800539,1979,0,1
780,781,20,RL,63.0,7875,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,38.0,38.0,3,3,PConc,4,4,1,GasA,4,Y,SBrkr,0,0,2,0,3,3,6,Typ,1,3,Attchd,1995.0,Fin,2,402,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.07824495582233,2490,0,1
781,782,60,RL,65.0,7153,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,4,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,7,Typ,0,0,Attchd,1992.0,RFn,2,484,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.077676615757813,2364,1,1
782,783,20,RL,67.0,16285,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,6,Typ,0,0,Attchd,2001.0,RFn,2,605,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.139403856983334,2843,0,1
783,784,85,RL,73.0,9101,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,104.0,104.0,3,4,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,1,0,1,4,4,Typ,1,3,Attchd,1978.0,Fin,2,602,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.016732516077072,2207,0,1
784,785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,3,9,Typ,1,4,No Garage,1979.0,No Garage,0,0,0,0,Y,0,1,1,0,0,0,No Fence,No Shed,6,2008,WD,Normal,11.759793355371237,2226,1,1
785,786,20,RL,80.0,9790,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,2,0,3,3,7,Typ,1,4,Attchd,1967.0,Unf,2,457,3,3,Y,0,0,0,0,1,0,No Fence,No Shed,9,2009,WD,Normal,11.992266613576142,2714,0,1
786,787,50,RM,60.0,10800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,4,PConc,2,3,1,GasA,3,Y,SBrkr,1,0,2,0,4,3,7,Typ,0,0,Detchd,1961.0,Unf,1,416,3,3,Y,0,0,1,0,0,0,No Fence,Shed,6,2010,WD,Normal,11.842236406331555,2338,1,1
787,788,60,RL,76.0,10142,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,4,4,8,Typ,0,0,BuiltIn,2004.0,RFn,2,618,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,1,2010,WD,Normal,12.358798024384122,3040,1,1
788,789,20,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Detchd,1954.0,Unf,1,281,2,3,Y,0,0,0,0,0,0,No Fence,No Shed,8,2008,WD,Normal,11.588969419043872,1802,0,1
789,790,60,RL,80.0,12205,Pave,No Alley,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,157.0,157.0,3,3,CBlock,3,2,4,GasA,4,Y,SBrkr,0,0,2,1,5,4,9,Typ,0,0,Attchd,1966.0,Fin,2,444,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.141539457711714,2919,1,1
790,791,120,RL,43.0,3182,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,11.0,11.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,2,4,5,Typ,1,4,Attchd,2005.0,Fin,2,397,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.984184555794167,2290,0,1
791,792,80,RL,73.0,11333,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,3,3,PConc,4,3,3,GasA,3,Y,SBrkr,1,0,1,0,3,3,5,Typ,2,3,Attchd,1976.0,RFn,2,539,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.896833207128452,2091,0,1
792,793,60,RL,92.0,9920,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,1,3,3,8,Typ,1,3,Attchd,1997.0,Unf,2,455,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.505402864156405,3130,1,1
793,794,20,RL,76.0,9158,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,140.0,140.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,0,3,4,7,Typ,0,0,Attchd,2007.0,Fin,2,474,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,New,Partial,12.323860125621126,2992,0,1
794,795,60,RL,65.0,10832,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,7,Typ,1,3,Attchd,1994.0,Fin,2,409,3,3,Y,1,1,0,0,0,0,No Fence,Shed,10,2008,WD,Normal,12.178192583415596,2607,1,1
795,796,60,RL,70.0,8400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,130.0,130.0,3,3,CBlock,4,3,1,GasA,3,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,Attchd,1980.0,Unf,2,476,3,3,Y,0,1,0,0,1,0,MnPrv,No Shed,4,2010,WD,Normal,12.049424683420915,2214,1,1
796,797,20,RL,71.0,8197,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,148.0,148.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,1,3,3,7,Typ,1,3,Attchd,1977.0,RFn,2,528,3,3,Y,1,0,0,0,0,0,MnPrv,No Shed,4,2007,WD,Normal,11.874097282798648,1945,0,1
797,798,20,RL,57.0,7677,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Attchd,1953.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2008,WD,Abnorml,11.608244735642321,1546,0,1
798,799,60,RL,104.0,13518,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,860.0,860.0,5,3,PConc,5,3,1,GasA,5,Y,SBrkr,0,0,3,1,4,5,11,Typ,2,4,BuiltIn,2009.0,Fin,3,820,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,New,Partial,13.091906231773164,5066,1,1
799,800,50,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,252.0,252.0,3,3,BrkTil,4,3,1,GasA,5,Y,SBrkr,1,0,1,1,3,4,7,Typ,2,3,Detchd,1939.0,Unf,1,240,3,3,Y,0,0,1,0,0,0,MnPrv,No Shed,6,2007,WD,Normal,12.07254696717504,2499,1,1
800,801,60,RL,79.0,12798,Pave,No Alley,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,4,GasA,4,Y,SBrkr,1,0,2,1,4,4,8,Typ,0,0,Attchd,1997.0,RFn,2,603,3,3,Y,1,1,1,0,0,0,No Fence,Shed,5,2008,WD,Normal,12.206077645517674,2304,1,1
801,802,30,RM,40.0,4800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,FuseA,1,0,1,0,2,3,5,Typ,0,0,Detchd,1957.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,11.60733523953139,2392,0,1
802,803,60,RL,63.0,8199,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,0.0,0.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,1,4,Attchd,2005.0,Fin,2,410,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,10,2008,WD,Normal,12.149507585033072,2184,1,1
803,804,60,RL,107.0,13891,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,424.0,424.0,5,3,PConc,5,3,4,GasA,5,Y,SBrkr,0,0,3,1,4,5,12,Typ,1,4,BuiltIn,2009.0,RFn,3,1020,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,1,2009,New,Partial,13.275829251377,4556,1,1
804,805,20,RL,75.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,2,3,5,Min1,0,0,Attchd,1954.0,Unf,1,286,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,6,2006,WD,Family,11.678448377988165,2064,0,1
805,806,20,RL,91.0,12274,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,256.0,256.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,5,6,Typ,0,0,Attchd,2008.0,RFn,2,554,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,New,Partial,12.335700805443338,2845,0,1
806,807,80,RL,75.0,9750,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,3,3,3,GasA,4,Y,SBrkr,0,0,2,0,3,3,6,Typ,0,0,Attchd,1967.0,Fin,1,384,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.816734299348461,1960,0,1
807,808,70,RL,144.0,21384,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,4,GasA,5,Y,SBrkr,2,0,1,1,3,4,6,Typ,1,3,Attchd,1923.0,RFn,2,528,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,12.317171167298682,2900,1,1
808,809,80,RL,85.0,13400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,1047.0,1047.0,3,3,CBlock,3,3,3,GasA,3,Y,SBrkr,1,0,1,0,3,3,6,Typ,1,4,Attchd,1966.0,RFn,2,484,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,6,2006,WD,Normal,11.982622797311857,2110,0,1
809,810,75,RM,90.0,8100,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,0.0,0.0,3,3,PConc,3,3,1,GasA,3,N,FuseA,0,0,2,0,2,3,11,Typ,0,0,Detchd,1910.0,Unf,2,360,2,1,N,1,1,0,0,0,0,MnPrv,No Shed,11,2009,WD,Normal,11.571203807011969,2987,1,1
810,811,20,RL,78.0,10140,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,99.0,99.0,3,3,CBlock,3,3,1,GasA,2,Y,SBrkr,1,0,1,1,3,4,5,Typ,1,2,Attchd,1974.0,RFn,2,484,3,3,Y,1,0,0,0,0,1,GdPrv,No Shed,1,2006,WD,Normal,12.10625783509458,2349,0,1
811,812,120,RM,70.0,4438,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,169.0,169.0,4,3,PConc,4,3,4,GasA,5,Y,SBrkr,1,0,1,0,1,4,4,Typ,1,4,Attchd,2004.0,Fin,2,420,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2008,ConLD,Normal,11.881041706925902,1696,0,1
812,813,20,C (all),66.0,8712,Grvl,No Alley,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,3,CBlock,3,3,3,GasA,3,N,FuseA,0,0,1,0,2,2,4,Typ,0,0,Basment,1952.0,Unf,2,504,3,3,N,0,0,0,0,0,0,No Fence,Shed,6,2010,WD,Alloca,10.932999821119937,1584,0,1
813,814,20,RL,75.0,9750,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,243.0,243.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,1,1,4,3,7,Typ,0,0,Attchd,1958.0,RFn,1,301,3,3,Y,0,0,1,0,0,0,No Fence,Shed,4,2007,COD,Normal,11.969723533345908,2884,0,1
814,815,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,0.0,0.0,3,3,BrkTil,3,3,1,GasW,4,Y,SBrkr,0,1,1,1,3,2,7,Typ,0,0,Detchd,1955.0,Unf,1,280,3,3,P,1,0,1,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.661354090741,1936,1,1
815,816,20,RL,48.0,12137,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,442.0,442.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,6,Typ,0,0,Attchd,1998.0,RFn,2,598,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,12.323415584358154,3310,0,1
816,817,20,RL,73.0,11425,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,0.0,0.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,4,Typ,1,4,Attchd,1954.0,RFn,1,275,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.827743504053695,2016,0,1
817,818,20,RL,73.0,13265,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,148.0,148.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,2,4,Attchd,2002.0,RFn,3,857,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.509877789891931,3257,0,1
818,819,80,RL,80.0,8816,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,80.0,80.0,3,3,CBlock,3,3,3,GasA,4,Y,SBrkr,1,0,1,0,3,3,6,Typ,0,0,Attchd,1971.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,MnPrv,No Shed,6,2010,WD,Normal,11.951186847493476,2062,0,1
819,820,120,RL,44.0,6371,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,128.0,128.0,4,3,PConc,4,3,2,GasA,5,Y,SBrkr,1,0,2,0,2,4,6,Typ,1,4,Attchd,2010.0,RFn,2,484,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2010,New,Partial,12.319405795112926,2716,0,1
820,821,60,RL,72.0,7226,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,6,Typ,0,0,Attchd,2003.0,RFn,2,595,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.117246896289503,2438,1,1
